ENSMUSG00000079440	-3.03127
ENSMUSG00000028699	-3.03081
ENSMUSG00000028413	-3.02991
ENSMUSG00000054364	-3.02287
ENSMUSG00000035621	-3.02045
ENSMUSG00000067212	-3.01916
ENSMUSG00000006345	-3.00477
ENSMUSG00000017830	-2.99648
ENSMUSG00000037465	-2.99532
ENSMUSG00000030279	-2.98919
ENSMUSG00000095115	-2.97988
ENSMUSG00000002983	-2.97924
ENSMUSG00000041827	-2.9767
ENSMUSG00000030650	-2.9679
ENSMUSG00000037280	-2.95157
ENSMUSG00000027556	-2.94567
ENSMUSG00000068893	-2.93741
ENSMUSG00000047281	-2.9356
ENSMUSG00000034850	-2.93546
ENSMUSG00000019082	-2.92155
ENSMUSG00000058163	-2.91657
ENSMUSG00000027350	-2.90674
ENSMUSG00000039145	-2.90604
ENSMUSG00000014353	-2.90375
ENSMUSG00000024899	-2.8873
ENSMUSG00000046027	-2.88085
ENSMUSG00000017843	-2.88053
ENSMUSG00000090124	-2.8799
ENSMUSG00000043461	-2.87867
ENSMUSG00000023456	-2.87793
ENSMUSG00000039697	-2.87341
ENSMUSG00000008540	-2.86003
ENSMUSG00000030739	-2.85865
ENSMUSG00000052837	-2.85483
ENSMUSG00000021236	-2.84899
ENSMUSG00000034282	-2.84069
ENSMUSG00000038393	-2.83544
ENSMUSG00000022946	-2.82545
ENSMUSG00000027358	-2.82494
ENSMUSG00000020400	-2.821
ENSMUSG00000021097	-2.82015
ENSMUSG00000027187	-2.81861
ENSMUSG00000027227	-2.81719
ENSMUSG00000069874	-2.81511
ENSMUSG00000060802	-2.81046
ENSMUSG00000038844	-2.80822
ENSMUSG00000028494	-2.79871
ENSMUSG00000032501	-2.79112
ENSMUSG00000020277	-2.77146
ENSMUSG00000041115	-2.77073
ENSMUSG00000062638	-2.7698
ENSMUSG00000063531	-2.76479
ENSMUSG00000039879	-2.76045
ENSMUSG00000029084	-2.75715
ENSMUSG00000045106	-2.73562
ENSMUSG00000038264	-2.72888
ENSMUSG00000032902	-2.72629
ENSMUSG00000026896	-2.72616
ENSMUSG00000040584	-2.72035
ENSMUSG00000090700	-2.71758
ENSMUSG00000035775	-2.71624
ENSMUSG00000019779	-2.71401
ENSMUSG00000041119	-2.70542
ENSMUSG00000038267	-2.70196
ENSMUSG00000006651	-2.69932
ENSMUSG00000055976	-2.69442
ENSMUSG00000024331	-2.6911
ENSMUSG00000036106	-2.69027
ENSMUSG00000020009	-2.67813
ENSMUSG00000041945	-2.67157
ENSMUSG00000025198	-2.65084
ENSMUSG00000061531	-2.64769
ENSMUSG00000001300	-2.63761
ENSMUSG00000085042	-2.63462
ENSMUSG00000022793	-2.62921
ENSMUSG00000014956	-2.62806
ENSMUSG00000075296	-2.62224
ENSMUSG00000063065	-2.62168
ENSMUSG00000028630	-2.61904
ENSMUSG00000074445	-2.61854
ENSMUSG00000025076	-2.61616
ENSMUSG00000047040	-2.61038
ENSMUSG00000032860	-2.60762
ENSMUSG00000027870	-2.60601
ENSMUSG00000035547	-2.59332
ENSMUSG00000000805	-2.59134
ENSMUSG00000034435	-2.58598
ENSMUSG00000041439	-2.57899
ENSMUSG00000020777	-2.57101
ENSMUSG00000020080	-2.57047
ENSMUSG00000017697	-2.56161
ENSMUSG00000025557	-2.55899
ENSMUSG00000020062	-2.55835
ENSMUSG00000023827	-2.55745
ENSMUSG00000015846	-2.55485
ENSMUSG00000005374	-2.54828
ENSMUSG00000017057	-2.5452
ENSMUSG00000004535	-2.53662
ENSMUSG00000025795	-2.53591
ENSMUSG00000039899	-2.53491
ENSMUSG00000005802	-2.53276
ENSMUSG00000111214	-2.53276
ENSMUSG00000038745	-2.53231
ENSMUSG00000067219	-2.53221
ENSMUSG00000052776	-2.5277
ENSMUSG00000026029	-2.52621
ENSMUSG00000037455	-2.51915
ENSMUSG00000047735	-2.51283
ENSMUSG00000069662	-2.49716
ENSMUSG00000028217	-2.49681
ENSMUSG00000038507	-2.48726
ENSMUSG00000003955	-2.47434
ENSMUSG00000038894	-2.47312
ENSMUSG00000037419	-2.4695
ENSMUSG00000056116	-2.46598
ENSMUSG00000060508	-2.46288
ENSMUSG00000021411	-2.45874
ENSMUSG00000045725	-2.44658
ENSMUSG00000000154	-2.43951
ENSMUSG00000040483	-2.43855
ENSMUSG00000101878	-2.43706
ENSMUSG00000066026	-2.43146
ENSMUSG00000049076	-2.42653
ENSMUSG00000046879	-2.42206
ENSMUSG00000031891	-2.41814
ENSMUSG00000022445	-2.41645
ENSMUSG00000052794	-2.41484
ENSMUSG00000045775	-2.40445
ENSMUSG00000063015	-2.40217
ENSMUSG00000025006	-2.39812
ENSMUSG00000031955	-2.39719
ENSMUSG00000079339	-2.3879
ENSMUSG00000024730	-2.38413
ENSMUSG00000028307	-2.37661
ENSMUSG00000029166	-2.37275
ENSMUSG00000043668	-2.3629
ENSMUSG00000020803	-2.35797
ENSMUSG00000045019	-2.35719
ENSMUSG00000037071	-2.35222
ENSMUSG00000021565	-2.34612
ENSMUSG00000027175	-2.34379
ENSMUSG00000035212	-2.34089
ENSMUSG00000039934	-2.33583
ENSMUSG00000022853	-2.33381
ENSMUSG00000052392	-2.3293
ENSMUSG00000027422	-2.32876
ENSMUSG00000026175	-2.3227
ENSMUSG00000024799	-2.32161
ENSMUSG00000027536	-2.32026
ENSMUSG00000029064	-2.31859
ENSMUSG00000062866	-2.31531
ENSMUSG00000061728	-2.31222
ENSMUSG00000023959	-2.31002
ENSMUSG00000052396	-2.30812
ENSMUSG00000038375	-2.30051
ENSMUSG00000042041	-2.295
ENSMUSG00000004936	-2.29027
ENSMUSG00000022843	-2.28934
ENSMUSG00000020641	-2.2885
ENSMUSG00000025212	-2.28174
ENSMUSG00000015405	-2.28103
ENSMUSG00000034981	-2.27843
ENSMUSG00000063229	-2.27619
ENSMUSG00000050628	-2.27355
ENSMUSG00000034663	-2.27077
ENSMUSG00000029419	-2.27029
ENSMUSG00000040322	-2.25175
ENSMUSG00000031703	-2.25131
ENSMUSG00000090213	-2.24171
ENSMUSG00000034738	-2.24147
ENSMUSG00000030747	-2.23481
ENSMUSG00000078485	-2.23466
ENSMUSG00000034390	-2.22837
ENSMUSG00000032380	-2.22704
ENSMUSG00000029269	-2.22579
ENSMUSG00000078439	-2.22259
ENSMUSG00000054545	-2.22103
ENSMUSG00000023186	-2.21329
ENSMUSG00000025544	-2.2125
ENSMUSG00000046324	-2.20917
ENSMUSG00000042569	-2.20816
ENSMUSG00000047728	-2.20442
ENSMUSG00000042659	-2.20012
ENSMUSG00000074139	-2.19718
ENSMUSG00000026344	-2.19007
ENSMUSG00000021224	-2.1866
ENSMUSG00000031360	-2.1824
ENSMUSG00000028521	-2.182
ENSMUSG00000058435	-2.17778
ENSMUSG00000000439	-2.17763
ENSMUSG00000050747	-2.1738
ENSMUSG00000053862	-2.17237
ENSMUSG00000003344	-2.17056
ENSMUSG00000019370	-2.16119
ENSMUSG00000037949	-2.16109
ENSMUSG00000034656	-2.15801
ENSMUSG00000032018	-2.15558
ENSMUSG00000036151	-2.15483
ENSMUSG00000008892	-2.15195
ENSMUSG00000026672	-2.14659
ENSMUSG00000029378	-2.14459
ENSMUSG00000046352	-2.14198
ENSMUSG00000030654	-2.14092
ENSMUSG00000107023	-2.13853
ENSMUSG00000023952	-2.13801
ENSMUSG00000021196	-2.13173
ENSMUSG00000059456	-2.13024
ENSMUSG00000010392	-2.12868
ENSMUSG00000058063	-2.12757
ENSMUSG00000040407	-2.12629
ENSMUSG00000039458	-2.1222
ENSMUSG00000028878	-2.12101
ENSMUSG00000039637	-2.1204
ENSMUSG00000028463	-2.12007
ENSMUSG00000062070	-2.11995
ENSMUSG00000073802	-2.11436
ENSMUSG00000026473	-2.11363
ENSMUSG00000038387	-2.10806
ENSMUSG00000052595	-2.10668
ENSMUSG00000016559	-2.10488
ENSMUSG00000008206	-2.09955
ENSMUSG00000039384	-2.09878
ENSMUSG00000030055	-2.09534
ENSMUSG00000021134	-2.09476
ENSMUSG00000032014	-2.09451
ENSMUSG00000018217	-2.09422
ENSMUSG00000049580	-2.09405
ENSMUSG00000081488	-2.08309
ENSMUSG00000033287	-2.0826
ENSMUSG00000031604	-2.08169
ENSMUSG00000034329	-2.0814
ENSMUSG00000029811	-2.08106
ENSMUSG00000028975	-2.075
ENSMUSG00000019851	-2.07498
ENSMUSG00000001323	-2.07136
ENSMUSG00000025025	-2.07035
ENSMUSG00000038642	-2.06969
ENSMUSG00000030909	-2.06967
ENSMUSG00000032098	-2.06364
ENSMUSG00000010601	-2.0628
ENSMUSG00000021211	-2.06118
ENSMUSG00000067235	-2.05999
ENSMUSG00000032602	-2.05743
ENSMUSG00000042622	-2.05002
ENSMUSG00000024758	-2.04997
ENSMUSG00000021786	-2.04967
ENSMUSG00000061232	-2.04836
ENSMUSG00000054640	-2.04655
ENSMUSG00000028645	-2.0442
ENSMUSG00000006373	-2.04352
ENSMUSG00000094651	-2.04147
ENSMUSG00000009035	-2.04131
ENSMUSG00000021973	-2.02715
ENSMUSG00000020432	-2.02451
ENSMUSG00000058076	-2.02438
ENSMUSG00000026277	-2.02302
ENSMUSG00000025347	-2.0227
ENSMUSG00000056671	-2.01976
ENSMUSG00000015869	-2.01931
ENSMUSG00000032883	-2.01861
ENSMUSG00000044786	-2.01795
ENSMUSG00000096001	-2.01665
ENSMUSG00000029859	-2.015
ENSMUSG00000027790	-2.0141
ENSMUSG00000027514	-2.00521
ENSMUSG00000025921	-2.00123
ENSMUSG00000026614	-1.99752
ENSMUSG00000019888	-1.99731
ENSMUSG00000020099	-1.99687
ENSMUSG00000085683	-1.9951
ENSMUSG00000045314	-1.99117
ENSMUSG00000023022	-1.98679
ENSMUSG00000021947	-1.98127
ENSMUSG00000058022	-1.97866
ENSMUSG00000029260	-1.97846
ENSMUSG00000000204	-1.97631
ENSMUSG00000038167	-1.97511
ENSMUSG00000029821	-1.97437
ENSMUSG00000025702	-1.97414
ENSMUSG00000019998	-1.97208
ENSMUSG00000022704	-1.96616
ENSMUSG00000022105	-1.965
ENSMUSG00000023036	-1.96178
ENSMUSG00000052384	-1.96168
ENSMUSG00000027007	-1.95886
ENSMUSG00000070473	-1.95732
ENSMUSG00000031438	-1.95486
ENSMUSG00000031173	-1.95381
ENSMUSG00000070639	-1.94569
ENSMUSG00000070643	-1.94426
ENSMUSG00000032198	-1.94397
ENSMUSG00000025429	-1.94212
ENSMUSG00000116035	-1.94212
ENSMUSG00000047797	-1.94163
ENSMUSG00000001942	-1.93865
ENSMUSG00000023010	-1.93671
ENSMUSG00000031618	-1.93658
ENSMUSG00000025130	-1.93592
ENSMUSG00000041977	-1.93448
ENSMUSG00000073411	-1.93284
ENSMUSG00000022246	-1.9299
ENSMUSG00000036377	-1.92815
ENSMUSG00000034781	-1.9266
ENSMUSG00000004994	-1.92065
ENSMUSG00000031981	-1.92056
ENSMUSG00000063730	-1.91785
ENSMUSG00000017418	-1.91758
ENSMUSG00000038212	-1.91618
ENSMUSG00000018417	-1.9148
ENSMUSG00000063522	-1.91479
ENSMUSG00000000544	-1.91467
ENSMUSG00000048756	-1.91221
ENSMUSG00000030790	-1.91162
ENSMUSG00000004266	-1.90568
ENSMUSG00000022947	-1.89781
ENSMUSG00000032308	-1.89658
ENSMUSG00000041372	-1.89627
ENSMUSG00000018569	-1.89511
ENSMUSG00000024180	-1.89413
ENSMUSG00000020644	-1.88927
ENSMUSG00000022285	-1.88914
ENSMUSG00000015112	-1.88785
ENSMUSG00000001467	-1.87488
ENSMUSG00000024052	-1.8689
ENSMUSG00000066258	-1.8687
ENSMUSG00000054619	-1.86505
ENSMUSG00000022377	-1.86361
ENSMUSG00000050860	-1.86326
ENSMUSG00000078664	-1.85963
ENSMUSG00000020868	-1.85855
ENSMUSG00000024900	-1.85816
ENSMUSG00000021213	-1.85697
ENSMUSG00000036561	-1.8553
ENSMUSG00000025612	-1.85301
ENSMUSG00000028381	-1.85281
ENSMUSG00000029273	-1.8497
ENSMUSG00000036181	-1.84869
ENSMUSG00000015291	-1.84666
ENSMUSG00000049764	-1.84291
ENSMUSG00000025277	-1.84268
ENSMUSG00000020669	-1.83807
ENSMUSG00000035896	-1.8326
ENSMUSG00000023341	-1.83142
ENSMUSG00000028672	-1.82898
ENSMUSG00000032246	-1.82882
ENSMUSG00000009291	-1.82414
ENSMUSG00000021745	-1.82209
ENSMUSG00000015092	-1.81584
ENSMUSG00000026417	-1.81252
ENSMUSG00000069237	-1.81156
ENSMUSG00000044279	-1.81062
ENSMUSG00000102752	-1.80884
ENSMUSG00000002006	-1.80402
ENSMUSG00000030762	-1.80177
ENSMUSG00000049493	-1.79895
ENSMUSG00000024985	-1.79799
ENSMUSG00000002233	-1.79425
ENSMUSG00000034427	-1.79364
ENSMUSG00000031217	-1.79031
ENSMUSG00000038151	-1.78861
ENSMUSG00000025504	-1.7866
ENSMUSG00000024425	-1.78634
ENSMUSG00000035561	-1.78525
ENSMUSG00000027954	-1.78302
ENSMUSG00000031488	-1.78126
ENSMUSG00000049001	-1.77603
ENSMUSG00000043432	-1.77316
ENSMUSG00000078716	-1.76675
ENSMUSG00000062300	-1.76324
ENSMUSG00000022219	-1.75968
ENSMUSG00000049401	-1.75479
ENSMUSG00000074006	-1.75423
ENSMUSG00000044156	-1.75314
ENSMUSG00000060450	-1.7507
ENSMUSG00000005397	-1.75006
ENSMUSG00000021133	-1.74855
ENSMUSG00000053846	-1.74781
ENSMUSG00000015750	-1.74535
ENSMUSG00000021749	-1.74467
ENSMUSG00000035637	-1.7418
ENSMUSG00000029822	-1.73812
ENSMUSG00000055435	-1.73437
ENSMUSG00000057103	-1.73014
ENSMUSG00000036918	-1.72983
ENSMUSG00000026123	-1.7284
ENSMUSG00000025871	-1.72758
ENSMUSG00000026104	-1.72496
ENSMUSG00000001156	-1.72491
ENSMUSG00000020386	-1.72462
ENSMUSG00000024924	-1.72378
ENSMUSG00000050621	-1.71348
ENSMUSG00000037400	-1.71317
ENSMUSG00000024512	-1.71141
ENSMUSG00000044986	-1.71065
ENSMUSG00000057880	-1.71009
ENSMUSG00000052085	-1.70494
ENSMUSG00000073424	-1.70488
ENSMUSG00000022809	-1.70468
ENSMUSG00000020747	-1.69805
ENSMUSG00000027605	-1.69792
ENSMUSG00000021585	-1.69583
ENSMUSG00000020782	-1.68899
ENSMUSG00000037536	-1.68789
ENSMUSG00000039208	-1.68424
ENSMUSG00000026832	-1.68361
ENSMUSG00000035671	-1.68191
ENSMUSG00000030452	-1.67939
ENSMUSG00000028603	-1.67793
ENSMUSG00000025997	-1.67588
ENSMUSG00000026288	-1.6749
ENSMUSG00000075289	-1.67417
ENSMUSG00000097064	-1.67417
ENSMUSG00000084092	-1.67343
ENSMUSG00000030102	-1.66994
ENSMUSG00000032422	-1.6682
ENSMUSG00000026638	-1.66487
ENSMUSG00000031983	-1.65942
ENSMUSG00000024124	-1.65787
ENSMUSG00000052656	-1.65538
ENSMUSG00000000673	-1.65216
ENSMUSG00000051065	-1.65116
ENSMUSG00000068299	-1.64947
ENSMUSG00000029098	-1.64917
ENSMUSG00000036452	-1.64507
ENSMUSG00000049799	-1.6426
ENSMUSG00000028179	-1.64209
ENSMUSG00000035773	-1.64208
ENSMUSG00000035248	-1.64171
ENSMUSG00000047446	-1.64086
ENSMUSG00000022214	-1.63883
ENSMUSG00000018846	-1.63622
ENSMUSG00000024404	-1.63333
ENSMUSG00000043085	-1.63122
ENSMUSG00000032228	-1.62816
ENSMUSG00000047638	-1.62551
ENSMUSG00000066800	-1.62458
ENSMUSG00000031570	-1.6243
ENSMUSG00000056836	-1.62093
ENSMUSG00000003382	-1.61827
ENSMUSG00000027913	-1.61814
ENSMUSG00000028730	-1.618
ENSMUSG00000004864	-1.61645
ENSMUSG00000045312	-1.61386
ENSMUSG00000054733	-1.61373
ENSMUSG00000070327	-1.61061
ENSMUSG00000052485	-1.60877
ENSMUSG00000029201	-1.60814
ENSMUSG00000038260	-1.60724
ENSMUSG00000023904	-1.60502
ENSMUSG00000027215	-1.60468
ENSMUSG00000031731	-1.60318
ENSMUSG00000026608	-1.6011
ENSMUSG00000019810	-1.60039
ENSMUSG00000040128	-1.60006
ENSMUSG00000024197	-1.59991
ENSMUSG00000003752	-1.59813
ENSMUSG00000102805	-1.5972
ENSMUSG00000062098	-1.59704
ENSMUSG00000027984	-1.5952
ENSMUSG00000023092	-1.59375
ENSMUSG00000030695	-1.59145
ENSMUSG00000022010	-1.58914
ENSMUSG00000047501	-1.58866
ENSMUSG00000024388	-1.58777
ENSMUSG00000030876	-1.58601
ENSMUSG00000039364	-1.5849
ENSMUSG00000021208	-1.58464
ENSMUSG00000020230	-1.58244
ENSMUSG00000019558	-1.58216
ENSMUSG00000039853	-1.5805
ENSMUSG00000048787	-1.57451
ENSMUSG00000031627	-1.57225
ENSMUSG00000036707	-1.57206
ENSMUSG00000052914	-1.57127
ENSMUSG00000032046	-1.57055
ENSMUSG00000029826	-1.57028
ENSMUSG00000030364	-1.56014
ENSMUSG00000026639	-1.55782
ENSMUSG00000022865	-1.55688
ENSMUSG00000020611	-1.55592
ENSMUSG00000028108	-1.55487
ENSMUSG00000028385	-1.55486
ENSMUSG00000073643	-1.5546
ENSMUSG00000030341	-1.55432
ENSMUSG00000031995	-1.55424
ENSMUSG00000020149	-1.55339
ENSMUSG00000024413	-1.54961
ENSMUSG00000101523	-1.54923
ENSMUSG00000021273	-1.54918
ENSMUSG00000028780	-1.54682
ENSMUSG00000052684	-1.54528
ENSMUSG00000034634	-1.54492
ENSMUSG00000059316	-1.54029
ENSMUSG00000032482	-1.53977
ENSMUSG00000044068	-1.53721
ENSMUSG00000042726	-1.53641
ENSMUSG00000036390	-1.53417
ENSMUSG00000005125	-1.53406
ENSMUSG00000030032	-1.53382
ENSMUSG00000017390	-1.53328
ENSMUSG00000041361	-1.53043
ENSMUSG00000001847	-1.53034
ENSMUSG00000020349	-1.53029
ENSMUSG00000001542	-1.53011
ENSMUSG00000021754	-1.52786
ENSMUSG00000033623	-1.5264
ENSMUSG00000039361	-1.52509
ENSMUSG00000017688	-1.52156
ENSMUSG00000037820	-1.52021
ENSMUSG00000035171	-1.51983
ENSMUSG00000029470	-1.51579
ENSMUSG00000018334	-1.51225
ENSMUSG00000028419	-1.51154
ENSMUSG00000028403	-1.5092
ENSMUSG00000069094	-1.50747
ENSMUSG00000032763	-1.50709
ENSMUSG00000046546	-1.50409
ENSMUSG00000038459	-1.50387
ENSMUSG00000031937	-1.50269
ENSMUSG00000032870	-1.50239
ENSMUSG00000020794	-1.49992
ENSMUSG00000039202	-1.49834
ENSMUSG00000025161	-1.49583
ENSMUSG00000042207	-1.49482
ENSMUSG00000029095	-1.49278
ENSMUSG00000038217	-1.4924
ENSMUSG00000046861	-1.49209
ENSMUSG00000056692	-1.48938
ENSMUSG00000013643	-1.48925
ENSMUSG00000049382	-1.48832
ENSMUSG00000110469	-1.48724
ENSMUSG00000038034	-1.4868
ENSMUSG00000110234	-1.48585
ENSMUSG00000023068	-1.48498
ENSMUSG00000029802	-1.48434
ENSMUSG00000025880	-1.48422
ENSMUSG00000029161	-1.48331
ENSMUSG00000035493	-1.48166
ENSMUSG00000054091	-1.48154
ENSMUSG00000067231	-1.4808
ENSMUSG00000069601	-1.47787
ENSMUSG00000101031	-1.47722
ENSMUSG00000020715	-1.47586
ENSMUSG00000013160	-1.47575
ENSMUSG00000046082	-1.47509
ENSMUSG00000071076	-1.47492
ENSMUSG00000110974	-1.47492
ENSMUSG00000053205	-1.47145
ENSMUSG00000052298	-1.47077
ENSMUSG00000028977	-1.46868
ENSMUSG00000044734	-1.46849
ENSMUSG00000090150	-1.46412
ENSMUSG00000001175	-1.46384
ENSMUSG00000040234	-1.4638
ENSMUSG00000020173	-1.46315
ENSMUSG00000021930	-1.46285
ENSMUSG00000031246	-1.46072
ENSMUSG00000025813	-1.45891
ENSMUSG00000050029	-1.4583
ENSMUSG00000079659	-1.45787
ENSMUSG00000030157	-1.45753
ENSMUSG00000048373	-1.45305
ENSMUSG00000024479	-1.45298
ENSMUSG00000038859	-1.44896
ENSMUSG00000066861	-1.44784
ENSMUSG00000029552	-1.44737
ENSMUSG00000058192	-1.4458
ENSMUSG00000047843	-1.44525
ENSMUSG00000000194	-1.44503
ENSMUSG00000024190	-1.44438
ENSMUSG00000029330	-1.44434
ENSMUSG00000024576	-1.44412
ENSMUSG00000030834	-1.44192
ENSMUSG00000040722	-1.44162
ENSMUSG00000035397	-1.44126
ENSMUSG00000024781	-1.44101
ENSMUSG00000038903	-1.44082
ENSMUSG00000052155	-1.44025
ENSMUSG00000004040	-1.43979
ENSMUSG00000059923	-1.43954
ENSMUSG00000074715	-1.43895
ENSMUSG00000040613	-1.43885
ENSMUSG00000043557	-1.43745
ENSMUSG00000018166	-1.43594
ENSMUSG00000054200	-1.43528
ENSMUSG00000038467	-1.43458
ENSMUSG00000042363	-1.43159
ENSMUSG00000028719	-1.43119
ENSMUSG00000030824	-1.43043
ENSMUSG00000018899	-1.43042
ENSMUSG00000033416	-1.4304
ENSMUSG00000093661	-1.42627
ENSMUSG00000001583	-1.4261
ENSMUSG00000002289	-1.42575
ENSMUSG00000094091	-1.4257
ENSMUSG00000002227	-1.42528
ENSMUSG00000021751	-1.4239
ENSMUSG00000075104	-1.42299
ENSMUSG00000002307	-1.42273
ENSMUSG00000063146	-1.42114
ENSMUSG00000040913	-1.42029
ENSMUSG00000036298	-1.41937
ENSMUSG00000033685	-1.41903
ENSMUSG00000034430	-1.4176
ENSMUSG00000074261	-1.41235
ENSMUSG00000029175	-1.41077
ENSMUSG00000041301	-1.40998
ENSMUSG00000040396	-1.40954
ENSMUSG00000046731	-1.40774
ENSMUSG00000028671	-1.40748
ENSMUSG00000028415	-1.40666
ENSMUSG00000034107	-1.40643
ENSMUSG00000037935	-1.4062
ENSMUSG00000032377	-1.40565
ENSMUSG00000048922	-1.4056
ENSMUSG00000032252	-1.4047
ENSMUSG00000044352	-1.40432
ENSMUSG00000029455	-1.40416
ENSMUSG00000002103	-1.40403
ENSMUSG00000026466	-1.40285
ENSMUSG00000057969	-1.4021
ENSMUSG00000039062	-1.39886
ENSMUSG00000028434	-1.39744
ENSMUSG00000042628	-1.3974
ENSMUSG00000003032	-1.39492
ENSMUSG00000005881	-1.39492
